time (s),Current (A), Voltage (V), Power (W), Battery Temp (C), Ambient Temp (C),Voltage R (Ohm),Power R (Ohm),Avg. Volt R (Ohm),Avg. Power R (Ohm)
7497.92679,-0.002694,3.1627,-0.008506,31.156702,31.011523,0,0,,
7498.927235,0.002145,3.1635,0.006809,31.154768,31.011789,0,0,,
7499.926731,0.004017,3.1643,0.012734,31.1599,31.00189,0,0,,
7500.922911,-0.002463,3.1652,-0.00776,31.142735,31.011487,0,0,,
7501.922854,-0.00204,3.1642,-0.006407,31.149068,31.018187,0,0,,
7502.923993,-0.000699,3.1659,-0.002219,31.150092,31.00638,0,0,,
7503.923886,-0.001097,3.1648,-0.003445,31.14735,31.019402,0,0,,
7504.924881,0.003282,3.164,0.010394,31.151519,31.015139,0,0,,
7505.925784,0.003026,3.1647,0.009581,31.159685,31.008274,0,0,,
7506.925697,0.004257,3.1643,0.013492,31.159282,31.015937,0,0,,
7507.925053,0.006644,3.1638,0.021012,31.151293,31.008314,0,0,,
7508.92397,0.0000144,3.1633,0.0000567,31.147109,31.013295,0,0,,
7509.925066,0.004708,3.1635,0.014901,31.158373,31.021261,0,0,,
7510.925592,0.00256,3.1628,0.008102,31.152065,30.99992,0,0,,
7511.923844,0.0000498,3.1642,0.000169,31.166894,31.020617,0,0,,
7512.924952,-0.000177,3.1633,-0.00055,31.15645,31.006139,0,0,,
7513.926292,0.00435,3.1632,0.013762,31.158323,31.013511,0,0,,
7514.925631,0.003599,3.1634,0.011406,31.160562,31.020883,0,0,,
7515.924658,0.003125,3.1639,0.009883,31.156896,30.999985,0,0,,
7516.924181,0.000479,3.164,0.001535,31.147501,31.010754,0,0,,
7517.924611,0.000271,3.1647,0.000867,31.152597,31.011085,0,0,,
7519.923411,0.001797,3.1637,0.005715,31.14979,31.01781,0,0,,
7520.926004,0.00579,3.1627,0.018332,31.150991,31.016077,0,0,,
7521.929748,0.00191,3.1641,0.006084,31.163706,31.010096,0,0,,
7522.925288,0.00308,3.1645,0.009751,31.15094,31.005395,0,0,,
7523.925561,0.000591,3.1635,0.001894,31.146009,31.014395,0,0,,
7524.927965,0.001033,3.1646,0.00326,31.153632,31.016886,0,0,,
7525.928014,0.003216,3.1637,0.01019,31.15309,31.000578,0,0,,
7527.925011,-0.0000366,3.1642,-0.000115,31.157816,31.014837,0,0,,
7528.923489,-0.000886,3.164,-0.002781,31.139954,31.017505,0,0,,
7530.924655,0.000986,3.165,0.003113,31.154315,31.01207,0,0,,
7532.923825,-0.003841,3.165,-0.012126,31.142771,30.988425,0,0,,
7533.923912,-0.00014,3.1645,-0.000408,31.145603,31.012523,0,0,,
7534.925921,0.004832,3.164,0.015285,31.152393,31.003914,0,0,,
7535.927101,0.001699,3.1642,0.00537,31.154175,31.017062,0,0,,
7536.925207,-0.00228,3.1642,-0.007187,31.137096,30.995582,0,0,,
7537.923402,-0.003427,3.1634,-0.010764,31.154416,30.996772,0,0,,
7538.92456,-0.001881,3.1646,-0.005929,31.1508,31.010021,0,0,,
7540.927014,-0.003915,3.1643,-0.012357,31.147587,31.002041,0,0,,
7541.925537,0.002604,3.1625,0.008284,31.145276,30.986897,0,0,,
7542.924235,-0.000517,3.1632,-0.001573,31.166549,31.002674,0,0,,
7543.926769,-0.001204,3.1642,-0.003771,31.15066,31.001815,0,0,,
7544.927351,0.004253,3.1633,0.013531,31.140748,31.0106,0,0,,
7545.923373,0.007372,3.1635,0.023364,31.135982,31.0062,0,0,,
7546.92388,0.005337,3.163,0.016928,31.158003,31.010258,0,0,,
7547.927025,-0.001055,3.1641,-0.00328,31.150164,31.004985,0,0,,
7548.924228,0.005559,3.1641,0.017636,31.152655,30.99941,0,0,,
7549.924777,0.004479,3.1638,0.014242,31.14358,30.9995,0,0,,
7550.924698,0.008302,3.1646,0.026295,31.136953,31.005704,0,0,,
7551.924571,0.007689,3.1634,0.02435,31.135386,31.014403,0,0,,
7552.925052,0.005952,3.1641,0.018928,31.139508,31.002394,0,0,,
7553.92414,0.004064,3.1634,0.012888,31.134451,30.99147,0,0,,
7554.926674,0.000754,3.1635,0.002421,31.150226,31.010913,0,0,,
7555.926847,0.052957,3.1639,0.16976,31.132856,31.003073,0,0,,
7556.923267,0.000144,3.1632,0.000484,31.152274,31.003062,0,0,,
7557.924479,0.002697,3.1642,0.00857,31.147343,30.998864,0,0,,
7558.926967,0.00232,3.1648,0.007365,31.143954,31.016006,0,0,,
7559.926541,0.003691,3.1637,0.011707,31.149187,31.000708,0,0,,
7560.926859,-0.00056,3.1635,-0.00176,31.155534,31.011822,0,0,,
7561.927605,0.003479,3.1641,0.011024,31.145748,31.000201,0,0,,
7562.924209,0.001945,3.1631,0.00616,31.14284,31.009026,0,0,,
7563.925039,-0.000287,3.1645,-0.000884,31.145406,31.006826,0,0,,
7564.924377,0.001832,3.1629,0.005815,31.150715,31.002969,0,0,,
7565.924183,-0.000351,3.1627,-0.001092,31.14436,30.989281,0,0,,
7566.924928,0.001014,3.1644,0.003221,31.139882,30.996168,0,0,,
7567.92304,0.005594,3.1638,0.017727,31.140766,30.998886,0,0,,
7568.928947,0.004173,3.1646,0.013215,31.140224,30.99321,0,0,,
7569.925798,0.001769,3.164,0.0056,31.142297,30.994917,0,0,,
7570.92407,0.007003,3.1636,0.02223,31.13944,30.995359,0,0,,
7571.926716,-0.000995,3.1631,-0.003143,31.142851,30.985938,0,0,,
7572.928098,0.002018,3.1633,0.0064,31.135343,30.986129,0,0,,
7573.924809,0.000766,3.1625,0.002451,31.1461,31.000554,0,0,,
7574.923778,0.004702,3.163,0.014921,31.136101,31.003019,0,0,,
7575.922826,-0.000977,3.1642,-0.003032,31.15883,30.996787,0,0,,
7576.924681,-0.00083,3.1636,-0.002575,31.146919,30.991107,0,0,,
7577.927366,0.008657,3.1653,0.027443,31.139124,30.990643,0,0,,
7578.928547,0.001037,3.164,0.003325,31.136378,30.998897,0,0,,
7579.92426,-0.0015,3.1648,-0.004734,31.144508,31.003727,0,0,,
7580.924751,-0.003053,3.1635,-0.009635,31.156314,30.984371,0,0,,
7581.923981,-0.001372,3.1635,-0.004301,31.129528,31.000845,0,0,,
7582.923085,-0.001195,3.1638,-0.003727,31.155682,31.002804,0,0,,
7583.923623,-0.003597,3.1637,-0.011344,31.133876,30.998961,0,0,,
7584.923813,-0.002966,3.164,-0.009326,31.153698,30.974421,0,0,,
7585.923726,-0.0027,3.164,-0.00851,31.142168,31.001388,0,0,,
7586.928126,0.002248,3.164,0.007139,31.135911,30.996963,0,0,,
7587.922851,0.003456,3.1632,0.010964,31.151157,30.985446,0,0,,
7588.922957,0.006198,3.1635,0.019603,31.150866,30.982222,0,0,,
7589.926927,-0.001769,3.1643,-0.005553,31.131436,30.992121,0,0,,
7590.924738,0.003353,3.1631,0.010624,31.1405,30.994953,0,0,,
7591.926981,-0.003147,3.1638,-0.00991,31.136885,31.011136,0,0,,
7592.923335,0.003766,3.1631,0.011923,31.144357,30.996977,0,0,,
7593.923527,0.001104,3.164,0.003538,31.126861,30.995611,0,0,,
7595.925559,-0.00159,3.164,-0.004981,31.130059,30.994777,0,0,,
7596.924843,0.005168,3.1639,0.016378,31.135799,30.995385,0,0,,
7597.926007,0.005116,3.1633,0.016218,31.13346,30.978379,0,0,,
7598.923884,0.00479,3.163,0.015148,31.125696,30.979414,0,0,,
7599.924919,0.001329,3.1637,0.00425,31.134901,30.972854,0,0,,
7600.92333,-0.0000248,3.1636,-0.0000649,31.126203,30.981388,0,0,,
7601.927622,0.000221,3.164,0.000728,31.143041,30.986129,0,0,,
7602.922868,0.004238,3.1636,0.01344,31.134207,30.996359,0,0,,
7603.923362,0.000847,3.1646,0.002723,31.128417,30.988735,0,0,,
7604.922704,-0.001002,3.1646,-0.003152,31.128607,30.989292,0,0,,
7605.923413,0.000106,3.1639,0.000367,31.1359,30.991086,0,0,,
7606.926268,0.004699,3.1642,0.014895,31.131756,30.978875,0,0,,
7607.925021,0.004071,3.165,0.012956,31.148504,30.979127,0,0,,
7608.929073,0.001059,3.1645,0.003345,31.132715,30.989734,0,0,,
7609.924407,0.002242,3.1654,0.00716,31.144461,30.985349,0,0,,
7610.925219,0.007209,3.1638,0.022885,31.120984,31.006233,0,0,,
7611.928491,-0.000112,3.1656,-0.000386,31.143979,30.981934,0,0,,
7612.923213,-0.002377,3.1639,-0.007468,31.137129,30.979482,0,0,,
7613.927265,-0.000197,3.1643,-0.000567,31.112592,30.98684,0,0,,
7614.926079,0.007506,3.1638,0.023835,31.127608,30.978393,0,0,,
7615.927001,0.052964,3.1637,0.16604,31.139745,30.980999,0,0,,
7616.926666,0.002175,3.1636,0.00693,31.12359,30.983541,0,0,,
7617.926247,-0.000122,3.1636,-0.000343,31.141995,30.974083,0,0,,
7618.926533,0.000778,3.163,0.002501,31.143738,30.979493,0,0,,
7619.928567,0.00264,3.1639,0.00836,31.13622,30.981506,0,0,,
7620.924459,0.001459,3.1646,0.004661,31.140403,30.972491,0,0,,
7621.923488,0.003804,3.1633,0.012067,31.150387,30.977344,0,0,,
7622.923795,0.000408,3.164,0.001341,31.127141,30.980492,0,0,,
7623.923083,0.000806,3.1633,0.002597,31.132805,30.984324,0,0,,
7625.92278,0.001973,3.163,0.006297,31.123525,30.97541,0,0,,
7626.923861,0.001518,3.1641,0.004825,31.125739,30.969924,0,0,,
7627.923997,0.000502,3.163,0.001598,31.134929,30.971416,0,0,,
7628.926333,0.000234,3.1657,0.000792,31.132237,30.97349,0,0,,
7629.923444,-0.000819,3.163,-0.002581,31.120456,30.980039,0,0,,
7630.925159,0.0000277,3.1634,0.000105,31.128834,30.982552,0,0,,
7632.926723,0.003229,3.1645,0.010228,31.134095,30.975715,0,0,,
7633.925843,0.002041,3.1636,0.006497,31.117548,30.977498,0,0,,
7634.926294,0.001315,3.1646,0.004197,31.127432,30.986283,0,0,,
7635.924387,0.002665,3.1634,0.008434,31.128316,30.982768,0,0,,
7636.925159,0.000735,3.1641,0.002355,31.129632,30.98225,0,0,,
7637.923862,0.002472,3.1629,0.007803,31.120517,30.968001,0,0,,
7638.926889,0.007468,3.1637,0.023643,31.117685,30.975802,0,0,,
7639.957611,0.000224,3.1638,0.000727,31.128216,30.973134,0,0,,
7640.925086,0.002902,3.1641,0.009197,31.129492,30.971111,0,0,,
7641.923558,0.002652,3.1647,0.008428,31.126206,30.978091,0,0,,
7642.924452,0.003181,3.1636,0.010093,31.135016,30.987268,0,0,,
7643.923948,0.009945,3.1646,0.031519,31.118303,30.982286,0,0,,
7644.923044,0.00745,3.164,0.023606,31.130074,30.980126,0,0,,
7645.923313,0.007594,3.1644,0.024074,31.119593,30.967444,0,0,,
7646.922789,0.008216,3.1644,0.026039,31.111302,30.983717,0,0,,
7647.923429,0.009294,3.1642,0.029446,31.123374,30.991391,0,0,,
7648.923604,0.003877,3.1638,0.012316,31.118519,30.976269,0,0,,
7650.925288,-0.001851,3.164,-0.005819,31.126243,30.974461,0,0,,
7651.922467,0.005334,3.1636,0.016916,31.122792,30.982376,0,0,,
7652.923386,0.00024,3.1637,0.000816,31.123195,30.968846,0,0,,
7653.92365,-0.001128,3.1666,-0.003558,31.125836,30.976621,0,0,,
7654.951602,0.000306,3.1629,0.000957,31.110198,30.964648,0,0,,
7655.924292,-0.001842,3.1647,-0.005824,31.121524,30.98734,0,0,,
7656.922938,-0.000737,3.165,-0.002301,31.112574,30.972157,0,0,,
7657.922211,-0.001671,3.1647,-0.005247,31.134444,30.962498,0,0,,
7658.92299,-0.000772,3.164,-0.002437,31.13007,30.979389,0,0,,
7659.923755,0.003992,3.1654,0.012648,31.12294,30.964558,0,0,,
7660.927289,0.000208,3.1639,0.000674,31.127012,30.978163,0,0,,
7661.924245,0.003832,3.1659,0.012118,31.128856,30.973774,0,0,,
7662.924057,0.003132,3.1641,0.009895,31.121373,30.968857,0,0,,
7663.925648,0.00573,3.1634,0.018145,31.117024,30.947275,0,0,,
7664.924227,0.003134,3.1629,0.009916,31.103244,30.969792,0,0,,
7665.922456,0.006331,3.1645,0.02001,31.120133,30.974217,0,0,,
7666.925533,0.004475,3.1647,0.014191,31.125366,30.982017,0,0,,
7667.925356,-0.001533,3.1644,-0.004779,31.142585,30.980173,0,0,,
7669.954687,0.003807,3.1664,0.012061,31.124456,30.976341,0,0,,
7670.92277,0.004033,3.1644,0.012776,31.118361,30.963645,0,0,,
7671.926707,0.002789,3.1639,0.008878,31.124316,30.960068,0,0,,
7672.961296,-0.001036,3.165,-0.003263,31.11476,30.966276,0,0,,
7673.922872,0.003994,3.1638,0.012651,31.122268,30.963886,0,0,,
7674.932731,0.011493,3.1652,0.036425,31.12634,30.975291,0,0,,
7675.92679,0.00529,3.165,0.016818,31.123939,30.953824,0,0,,
7676.925749,0.006129,3.1644,0.01947,31.116858,30.952243,0,0,,
7677.927794,0.046282,3.1646,0.14813,31.126362,30.962847,0,0,,
7678.926694,0.006753,3.1638,0.021452,31.128335,30.97142,0,0,,
7679.925531,-0.000585,3.1648,-0.0018,31.109487,30.96027,0,0,,
7680.926015,-0.001623,3.165,-0.005082,31.104721,30.974202,0,0,,
7681.926236,-0.002805,3.1644,-0.008788,31.119004,30.970888,0,0,,
7682.924946,-0.001979,3.1644,-0.006247,31.122925,30.952078,0,0,,
7683.923119,-0.001648,3.1637,-0.005188,31.115795,30.962912,0,0,,
7684.947596,0.009567,3.1644,0.030302,31.124291,30.978742,0,0,,
7685.923658,-0.000987,3.1636,-0.003077,31.121204,30.984821,0,0,,
7686.923431,0.000651,3.1661,0.002057,31.124705,30.95349,0,0,,
7687.923087,-0.002033,3.1638,-0.006416,31.114566,30.962783,0,0,,
7688.924063,0.000218,3.1639,0.000744,31.10889,30.970673,0,0,,
7689.923355,0.001584,3.1651,0.00505,31.125488,30.96564,0,0,,
7690.924428,-0.001803,3.1644,-0.005658,31.12708,30.9533,0,0,,
7691.922541,0.00255,3.1645,0.008077,31.12367,30.963088,0,0,,
7693.923226,0.004799,3.1651,0.015212,31.120306,30.95789,0,0,,
7694.922334,0.005143,3.1651,0.016279,31.110914,30.95803,0,0,,
7695.921962,0.001399,3.1655,0.004418,31.127587,30.971039,0,0,,
7696.923687,0.003536,3.1639,0.011197,31.113667,30.954184,0,0,,
7697.924328,0.001371,3.1638,0.004343,31.124439,30.980356,0,0,,
7698.923644,0.005155,3.1642,0.016314,31.119217,30.965601,0,0,,
7699.924799,-0.00061,3.1644,-0.001915,31.116837,30.962488,0,0,,
7700.926558,0.002739,3.1655,0.008672,31.119608,30.967826,0,0,,
7701.923547,0.000855,3.1649,0.002721,31.129366,30.969886,0,0,,
7702.924157,0.00325,3.1652,0.010289,31.118117,30.956435,0,0,,
7703.92218,0.001553,3.1649,0.004962,31.124069,30.967887,0,0,,
7704.922779,-0.001773,3.164,-0.005582,31.098924,30.975371,0,0,,
7705.924562,0.00324,3.1653,0.010248,31.116762,30.960946,0,0,,
7706.924684,-0.001262,3.1649,-0.003982,31.126786,30.969138,0,0,,
7707.923029,-0.001178,3.1635,-0.003689,31.126053,30.968405,0,0,,
7708.923273,-0.00143,3.1649,-0.004514,31.116381,30.956532,0,0,,
7709.924906,0.000252,3.1637,0.000777,31.118883,30.964167,0,0,,
7710.923994,0.048007,3.1649,0.15245,31.115041,30.962157,0,0,,
7711.924869,-0.000995,3.164,-0.003102,31.110275,30.966924,0,0,,
7712.923675,-0.001769,3.1653,-0.005542,31.104725,30.991072,0,0,,
7713.924078,-0.001397,3.1637,-0.004374,31.115889,30.958606,0,0,,
7714.926063,-0.00274,3.1659,-0.008651,31.103119,30.968933,0,0,,
7715.92659,0.002,3.1647,0.006325,31.110605,30.976787,0,0,,
7716.926502,0.003064,3.1654,0.00969,31.115432,30.958149,0,0,,
7717.924778,0.008054,3.1631,0.025512,31.118024,30.97724,0,0,,
7718.924355,-0.000644,3.1645,-0.001986,31.109186,30.971335,0,0,,
7719.922773,0.003041,3.1648,0.009662,31.102752,30.977366,0,0,,
7720.931551,-0.00107,3.1647,-0.00334,31.118972,30.96389,0,0,,
7721.925189,0.00075,3.1638,0.002388,31.1159,30.96045,0,0,,
7722.922557,0.001867,3.1639,0.005985,31.107101,30.969616,0,0,,
7723.955942,0.05321,3.1652,0.16954,31.112942,30.977291,0,0,,
7724.923735,-0.003072,3.1648,-0.009689,31.119123,30.963674,0,0,,
7725.92286,0.004015,3.1649,0.012753,31.107921,30.959803,0,0,,
7726.921918,0.007267,3.1642,0.023049,31.103981,30.974929,0,0,,
7727.923222,0.006716,3.165,0.021294,31.097278,30.968225,0,0,,
7729.924013,-0.001978,3.1651,-0.006158,31.105951,30.974699,0,0,,
7730.925289,-0.002095,3.1643,-0.006583,31.110756,30.977672,0,0,,
7731.926845,-0.004328,3.1639,-0.013644,31.113222,30.966205,0,0,,
7732.924207,0.004112,3.1647,0.013066,31.101742,30.978923,0,0,,
7733.923171,0.007356,3.1654,0.02334,31.110652,30.980867,0,0,,
7734.924622,0.004337,3.1658,0.013795,31.105609,30.958225,0,0,,
7735.926212,0.009085,3.1644,0.028788,31.095851,30.979264,0,0,,
7736.926841,-0.001443,3.1654,-0.004504,31.108657,30.960173,0,0,,
7737.926128,0.006278,3.165,0.019903,31.107683,30.973498,0,0,,
7738.92662,0.008427,3.1644,0.026705,31.112701,30.974483,0,0,,
7739.926947,0.10316,3.1623,0.25212,31.119051,30.984134,0,0,,
7740.925422,0.0077,3.1654,0.024403,31.107547,30.968229,0,0,,
7741.923779,0.003989,3.1642,0.012633,31.112589,30.974005,0,0,,
7742.923699,0.008218,3.1658,0.026031,31.112525,30.972107,0,0,,
7743.922593,0.004898,3.1652,0.015539,31.100175,30.967456,0,0,,
7744.92373,0.003041,3.1635,0.009618,31.105092,30.988872,0,0,,
7745.923542,0.008656,3.165,0.027436,31.120148,30.99843,0,0,,
7747.923312,0.006354,3.1655,0.020169,31.109441,30.980389,0,0,,
7749.921773,0.003403,3.1652,0.010762,31.106875,30.96939,0,0,,
7750.92169,0.001739,3.1652,0.005517,31.101692,30.975572,0,0,,
7751.921297,0.001736,3.1653,0.005474,31.103625,30.977873,0,0,,
7753.924604,0.006897,3.164,0.021839,31.117582,30.974965,0,0,,
7755.922682,0.006197,3.1647,0.019653,31.106066,30.972981,0,0,,
7756.922787,0.008698,3.1652,0.027576,31.113689,30.963006,0,0,,
7757.922852,0.002674,3.1649,0.008504,31.107468,30.986849,0,0,,
7759.924253,0.007684,3.1658,0.024403,31.101501,30.982715,0,0,,
7760.924253,0.013262,3.1652,0.042008,31.111159,30.968542,0,0,,
7761.92546,0.0000734,3.1648,0.000225,31.093386,30.972032,0,0,,
7762.923743,0.004771,3.1649,0.015136,31.096901,30.958681,0,0,,
7763.92455,0.007061,3.1644,0.022371,31.099607,30.957355,0,0,,
7764.924526,0.005158,3.1647,0.01635,31.101983,30.988329,0,0,,
7765.926255,0.010368,3.164,0.032838,31.1013,30.970048,0,0,,
7766.924163,0.007407,3.1661,0.023481,31.094777,30.975989,0,0,,
7767.924314,0.008614,3.1645,0.027324,31.108668,30.993915,0,0,,
7768.923635,0.0032,3.1651,0.010184,31.099895,30.965709,0,0,,
7769.925907,-0.002246,3.1644,-0.007024,31.094611,30.99049,0,0,,
7770.923407,0.00832,3.1637,0.026348,31.114397,30.98058,0,0,,
7771.920977,0.002413,3.1649,0.007676,31.106203,30.990716,0,0,,
7772.923378,0.006527,3.1643,0.020693,31.100441,30.997787,0,0,,
7773.922293,0.00676,3.1645,0.021416,31.113549,30.991464,0,0,,
7774.930542,-0.000641,3.1649,-0.001998,31.095434,30.98618,0,0,,
7775.929193,0.006617,3.165,0.020918,31.094636,30.980616,0,0,,
7776.923886,-0.002596,3.1643,-0.008148,31.099478,30.990591,0,0,,
7777.923351,-0.001604,3.1647,-0.005022,31.099668,30.984915,0,0,,
7778.924711,-0.002734,3.1646,-0.008615,31.108984,30.987999,0,0,,
7779.923816,0.003004,3.1646,0.009554,31.116126,30.970943,0,0,,
7780.923563,0.004342,3.1653,0.013775,31.09322,30.978833,0,0,,
7781.924775,-0.000349,3.1647,-0.001102,31.113887,30.976036,0,0,,
7782.924246,-0.001262,3.1639,-0.003967,31.104269,30.97595,0,0,,
7783.921227,-0.001719,3.1648,-0.005386,31.09748,30.980526,0,0,,
7785.922777,-0.001666,3.1639,-0.00522,31.098921,30.985634,0,0,,
7786.922354,-0.000787,3.165,-0.002453,31.089425,30.982003,0,0,,
7787.924884,-0.000912,3.1655,-0.00286,31.100625,30.973772,0,0,,
7788.925608,0.002,3.1658,0.00637,31.108212,30.980627,0,0,,
7789.925091,0.002358,3.164,0.00745,31.095733,30.980246,0,0,,
7790.924514,0.000897,3.1643,0.002856,31.088149,30.985127,0,0,,
7791.922674,-0.001094,3.165,-0.003456,31.089918,30.983596,0,0,,
7792.921392,0.00001,3.1645,0.0000639,31.094673,30.974785,0,0,,
7793.922695,0.000986,3.1644,0.003134,31.087373,30.986551,0,0,,
7794.923879,0.005337,3.1648,0.016875,31.105807,30.977489,0,0,,
7795.924917,0.002902,3.1645,0.009185,31.098249,30.986428,0,0,,
7796.923974,0.004954,3.1643,0.015703,31.094367,30.97558,0,0,,
7797.922595,0.001938,3.1655,0.006135,31.104747,30.99366,0,0,,
7798.925036,0.003016,3.1646,0.009556,31.099287,30.9882,0,0,,
7799.924329,0.003915,3.1648,0.012405,31.094899,30.978678,0,0,,
7800.923434,0.004556,3.1645,0.014432,31.101764,30.983711,0,0,,
7801.924589,-0.000399,3.1658,-0.001235,31.106857,30.981105,0,0,,
7802.922916,0.001116,3.1656,0.003555,31.100499,30.993078,0,0,,
7803.922738,-0.000856,3.1644,-0.002666,31.10763,30.989577,0,0,,
7804.925033,0.001726,3.1656,0.005499,31.095657,30.981637,0,0,,
7805.93005,0.002074,3.1639,0.006577,31.089084,30.979095,0,0,,
7806.927547,0.004227,3.1655,0.01344,31.114671,30.988553,0,0,,
7807.923592,-0.000479,3.1657,-0.001479,31.100664,30.994343,0,0,,
7808.922508,0.0000277,3.1643,0.000125,31.090475,30.982686,0,0,,
7809.92403,0.003473,3.1652,0.011048,31.097656,30.979969,0,0,,
7810.922229,-0.00048,3.1658,-0.001451,31.102231,30.986378,0,0,,
7811.921625,0.000524,3.1651,0.00173,31.081464,30.984674,0,0,,
7812.922669,0.000532,3.1655,0.001793,31.093673,30.999451,0,0,,
7813.923154,0.006727,3.1644,0.02134,31.081198,30.998707,0,0,,
7814.922828,0.006409,3.1659,0.020379,31.090679,30.991324,0,0,,
7815.92386,0.001808,3.1643,0.005726,31.103913,30.996859,0,0,,
7816.927428,0.000685,3.1656,0.002177,31.098112,30.984458,0,0,,
7817.922541,0.006338,3.1653,0.020152,31.08614,30.983851,0,0,,
7818.924107,0.001817,3.1638,0.00576,31.097088,30.997733,0,0,,
7819.922384,0.000121,3.1645,0.000403,31.080389,30.986899,0,0,,
7820.927262,0.009453,3.1644,0.029963,31.101286,30.996798,0,0,,
7821.923642,-0.000616,3.1655,-0.001946,31.094777,30.978189,0,0,,
7822.92477,0.001571,3.1658,0.004978,31.079074,30.989983,0,0,,
7823.924739,-0.000113,3.1638,-0.000357,31.087506,30.994749,0,0,,
7824.925029,-0.000539,3.1649,-0.001694,31.087178,30.983056,0,0,,
7825.925514,0.001447,3.1659,0.004586,31.094295,30.99164,0,0,,
7828.9245,-0.000632,3.1649,-0.001976,31.089202,30.985813,0,0,,
7829.921102,0.0000011,3.1652,0.0000163,31.081086,30.995296,0,0,,
7830.923519,0.00093,3.1657,0.002971,31.079429,30.995472,0,0,,
7831.921557,0.000218,3.164,0.000699,31.087937,31.00728,0,0,,
7832.922193,0.000463,3.1648,0.001468,31.08986,30.985738,0,0,,
7833.925146,0.007016,3.1644,0.022245,31.088343,30.994487,0,0,,
7834.924313,0.003986,3.1654,0.012682,31.101868,30.998114,0,0,,
7835.923074,0.002307,3.1649,0.00735,31.093148,30.987193,0,0,,
7836.921364,-0.000641,3.1645,-0.002015,31.082984,30.997927,0,0,,
7837.92273,0.001474,3.1647,0.004691,31.071011,31.003185,0,0,,
7838.928387,0.001035,3.1653,0.003305,31.079001,30.989178,0,0,,
7839.922198,0.000196,3.1647,0.000634,31.102781,30.994627,0,0,,
7840.92015,0.002646,3.1651,0.008387,31.09207,30.992348,0,0,,
7841.925426,0.006524,3.1644,0.020682,31.087117,30.991794,0,0,,
7842.927659,0.002089,3.1638,0.006582,31.099632,30.995145,0,0,,
7843.922549,-0.000476,3.165,-0.001486,31.099873,30.982553,0,0,,
7844.920817,0.00117,3.1647,0.003703,31.097522,30.990101,0,0,,
7845.922849,-0.0000528,3.1635,-0.000144,31.081327,30.993703,0,0,,
7846.925238,0.0000454,3.166,0.000123,31.085183,30.983261,0,0,,
7847.927677,0.00733,3.165,0.023243,31.08426,30.999569,0,0,,
7848.924402,0.00088,3.1654,0.002828,31.080583,30.985993,0,0,,
7849.927547,0.003001,3.166,0.009525,31.088673,30.990784,0,0,,
7850.928647,0.00828,3.165,0.026235,31.073779,31.003387,0,0,,
7851.922713,0.001873,3.1659,0.005954,31.094841,31.008685,0,0,,
7852.922513,0.000196,3.1643,0.00063,31.097382,30.993628,0,0,,
7853.920713,0.003004,3.1657,0.009585,31.086714,30.996158,0,0,,
7854.920826,0.000132,3.1665,0.000445,31.084069,30.999012,0,0,,
7855.921524,0.005883,3.1658,0.018703,31.100696,31.005008,0,0,,
7856.923423,0.0000601,3.1653,0.000224,31.080051,31.003426,0,0,,
7857.921015,0.004253,3.1649,0.013517,31.089798,30.996676,0,0,,
7858.9211,0.002202,3.1653,0.006994,31.07737,30.989379,0,0,,
7859.920748,-0.001169,3.1658,-0.003639,31.084702,30.990846,0,0,,
7860.921845,-0.000181,3.1646,-0.000498,31.071644,31.007118,0,0,,
7861.925921,0.002553,3.1645,0.008112,31.09005,30.993994,0,0,,
7862.92829,0.001993,3.1646,0.006321,31.092361,30.997039,0,0,,
7863.92222,-0.000429,3.1657,-0.001332,31.087196,30.99664,0,0,,
7864.923319,-0.000567,3.1658,-0.001758,31.077384,30.995259,0,0,,
7865.924635,0.003915,3.1667,0.012516,31.093084,30.999595,0,0,,
7866.923818,0.000661,3.1646,0.002128,31.081302,30.999911,0,0,,
7867.926705,0.000359,3.1651,0.001166,31.089885,30.995662,0,0,,
7868.963763,0.002413,3.1655,0.007648,31.090025,31.002035,0,0,,
7869.928262,0.004207,3.1652,0.013331,31.085284,31.003894,0,0,,
7870.925594,0.000575,3.1661,0.001896,31.092652,30.996963,0,0,,
7871.925311,-0.001207,3.1651,-0.003752,31.101174,31.021984,0,0,,
7872.923806,-0.000679,3.1663,-0.002116,31.087721,31.020629,0,0,,
7873.932754,-0.000569,3.1653,-0.001797,31.084184,30.997661,0,0,,
7874.926686,0.007184,3.1654,0.022795,31.10374,30.99192,0,0,,
7875.923291,-0.001434,3.1655,-0.004484,31.077042,31.002251,0,0,,
7876.922554,0.003798,3.165,0.012028,31.085762,31.014638,0,0,,
7877.922578,0.003072,3.1648,0.009742,31.097558,31.001503,0,0,,
7878.92155,0.005408,3.1647,0.017107,31.083577,30.99412,0,0,,
7879.922714,0.000511,3.1652,0.001664,31.059772,30.995979,0,0,,
7880.929947,0.002781,3.1652,0.008853,31.066774,31.004081,0,0,,
7882.921494,0.004297,3.1658,0.013579,31.085144,31.00522,0,0,,
7883.920935,0.0000173,3.165,0.0000606,31.101034,30.995813,0,0,,
7884.926435,-0.002248,3.1648,-0.007078,31.080568,31.000644,0,0,,
7885.92568,0.004711,3.1652,0.014906,31.088925,31.009735,0,0,,
7886.925351,0.006515,3.1655,0.02065,31.074552,31.012959,0,0,,
7887.925672,0.0018,3.1651,0.005715,31.067838,30.995612,0,0,,
7888.924273,-0.000635,3.1658,-0.001989,31.080252,31.005094,0,0,,
